,household_id,income_bracket,age,family_size,sex,prev_interactions,price,purchase,race,state
153462,4262,95k+,36,4,M,0,20,1,Black,MD
153467,4262,95k+,36,4,M,0,15,1,Black,MD
153468,4263,95k+,42,2,F,0,50,0,Hispanic,MD
153473,4263,95k+,42,2,F,0,45,0,Hispanic,MD
153478,4263,95k+,42,2,F,0,40,0,Hispanic,MD
153483,4263,95k+,42,2,F,0,35,0,Hispanic,MD
153488,4263,95k+,42,2,F,0,30,1,Hispanic,MD
153493,4263,95k+,42,2,F,0,25,1,Hispanic,MD
153498,4263,95k+,42,2,F,0,20,1,Hispanic,MD
153503,4263,95k+,42,2,F,0,15,1,Hispanic,MD
153504,4264,95k+,34,2,M,0,50,1,Black,MD
153509,4264,95k+,34,2,M,0,45,1,Black,MD
153514,4264,95k+,34,2,M,0,40,1,Black,MD
153519,4264,95k+,34,2,M,0,35,1,Black,MD
153524,4264,95k+,34,2,M,0,30,1,Black,MD
153529,4264,95k+,34,2,M,0,25,1,Black,MD
153534,4264,95k+,34,2,M,0,20,1,Black,MD
153539,4264,95k+,34,2,M,0,15,1,Black,MD
153540,4265,95k+,35,1,M,0,50,1,White,MD
153545,4265,95k+,35,1,M,0,45,1,White,MD
153550,4265,95k+,35,1,M,0,40,1,White,MD
153555,4265,95k+,35,1,M,0,35,1,White,MD
153560,4265,95k+,35,1,M,0,30,1,White,MD
153565,4265,95k+,35,1,M,0,25,1,White,MD
153570,4265,95k+,35,1,M,0,20,1,White,MD
153575,4265,95k+,35,1,M,0,15,1,White,MD
153576,4266,95k+,40,2,M,0,50,0,Black,MD
153581,4266,95k+,40,2,M,0,45,0,Black,MD
153586,4266,95k+,40,2,M,0,40,1,Black,MD
153591,4266,95k+,40,2,M,0,35,1,Black,MD
153596,4266,95k+,40,2,M,0,30,1,Black,MD
153601,4266,95k+,40,2,M,0,25,1,Black,MD
153606,4266,95k+,40,2,M,0,20,1,Black,MD
153611,4266,95k+,40,2,M,0,15,1,Black,MD
153612,4267,95k+,45,4,M,0,50,0,Unknown,MD
153617,4267,95k+,45,4,M,0,45,0,Unknown,MD
153622,4267,95k+,45,4,M,0,40,0,Unknown,MD
153627,4267,95k+,45,4,M,0,35,0,Unknown,MD
153632,4267,95k+,45,4,M,0,30,0,Unknown,MD
153637,4267,95k+,45,4,M,0,25,0,Unknown,MD
153642,4267,95k+,45,4,M,0,20,0,Unknown,MD
153647,4267,95k+,45,4,M,0,15,1,Unknown,MD
153648,4268,95k+,34,3,M,1,50,0,White,MD
153653,4268,95k+,34,3,M,1,45,0,White,MD
153658,4268,95k+,34,3,M,1,40,0,White,MD
153663,4268,95k+,34,3,M,1,35,0,White,MD
153668,4268,95k+,34,3,M,1,30,0,White,MD
153673,4268,95k+,34,3,M,1,25,0,White,MD
153678,4268,95k+,34,3,M,1,20,1,White,MD
153683,4268,95k+,34,3,M,1,15,1,White,MD
153684,4269,95k+,41,5,M,0,50,0,Black,MD
153689,4269,95k+,41,5,M,0,45,0,Black,MD
153694,4269,95k+,41,5,M,0,40,0,Black,MD
153699,4269,95k+,41,5,M,0,35,0,Black,MD
153704,4269,95k+,41,5,M,0,30,0,Black,MD
153709,4269,95k+,41,5,M,0,25,0,Black,MD
153714,4269,95k+,41,5,M,0,20,0,Black,MD
153719,4269,95k+,41,5,M,0,15,0,Black,MD
153720,4270,95k+,51,5,M,0,50,0,White,MD
153725,4270,95k+,51,5,M,0,45,0,White,MD
153730,4270,95k+,51,5,M,0,40,0,White,MD
153735,4270,95k+,51,5,M,0,35,0,White,MD
153740,4270,95k+,51,5,M,0,30,0,White,MD
153745,4270,95k+,51,5,M,0,25,0,White,MD
153750,4270,95k+,51,5,M,0,20,0,White,MD
153755,4270,95k+,51,5,M,0,15,0,White,MD
153756,4271,95k+,22,3,M,0,50,0,Unknown,MD
153761,4271,95k+,22,3,M,0,45,0,Unknown,MD
153766,4271,95k+,22,3,M,0,40,1,Unknown,MD
153771,4271,95k+,22,3,M,0,35,1,Unknown,MD
153776,4271,95k+,22,3,M,0,30,1,Unknown,MD
153781,4271,95k+,22,3,M,0,25,1,Unknown,MD
153786,4271,95k+,22,3,M,0,20,1,Unknown,MD
153791,4271,95k+,22,3,M,0,15,1,Unknown,MD
153792,4272,95k+,54,1,F,0,50,0,Black,MD
153797,4272,95k+,54,1,F,0,45,0,Black,MD
153802,4272,95k+,54,1,F,0,40,0,Black,MD
153807,4272,95k+,54,1,F,0,35,1,Black,MD
153812,4272,95k+,54,1,F,0,30,1,Black,MD
153817,4272,95k+,54,1,F,0,25,1,Black,MD
153822,4272,95k+,54,1,F,0,20,1,Black,MD
153827,4272,95k+,54,1,F,0,15,1,Black,MD
153828,4273,95k+,53,5,M,0,50,0,Black,MD
153833,4273,95k+,53,5,M,0,45,0,Black,MD
153838,4273,95k+,53,5,M,0,40,0,Black,MD
153843,4273,95k+,53,5,M,0,35,0,Black,MD
153848,4273,95k+,53,5,M,0,30,0,Black,MD
153853,4273,95k+,53,5,M,0,25,0,Black,MD
153858,4273,95k+,53,5,M,0,20,0,Black,MD
153863,4273,95k+,53,5,M,0,15,0,Black,MD
153864,4274,95k+,29,3,M,1,50,0,Black,MD
153869,4274,95k+,29,3,M,1,45,0,Black,MD
153874,4274,95k+,29,3,M,1,40,0,Black,MD
153879,4274,95k+,29,3,M,1,35,0,Black,MD
153884,4274,95k+,29,3,M,1,30,1,Black,MD
153889,4274,95k+,29,3,M,1,25,1,Black,MD
153894,4274,95k+,29,3,M,1,20,1,Black,MD
153899,4274,95k+,29,3,M,1,15,1,Black,MD
153900,4275,95k+,45,3,M,5,50,0,Black,MD
153905,4275,95k+,45,3,M,5,45,0,Black,MD
153910,4275,95k+,45,3,M,5,40,0,Black,MD
153915,4275,95k+,45,3,M,5,35,0,Black,MD
153920,4275,95k+,45,3,M,5,30,0,Black,MD
153925,4275,95k+,45,3,M,5,25,0,Black,MD
153930,4275,95k+,45,3,M,5,20,1,Black,MD
153935,4275,95k+,45,3,M,5,15,1,Black,MD
153936,4276,95k+,20,3,M,0,50,0,Other,MD
153941,4276,95k+,20,3,M,0,45,0,Other,MD
153946,4276,95k+,20,3,M,0,40,0,Other,MD
153951,4276,95k+,20,3,M,0,35,0,Other,MD
153956,4276,95k+,20,3,M,0,30,1,Other,MD
153961,4276,95k+,20,3,M,0,25,1,Other,MD
153966,4276,95k+,20,3,M,0,20,1,Other,MD
153971,4276,95k+,20,3,M,0,15,1,Other,MD
153972,4277,95k+,42,3,F,0,50,0,Other,MD
153977,4277,95k+,42,3,F,0,45,0,Other,MD
153982,4277,95k+,42,3,F,0,40,0,Other,MD
153987,4277,95k+,42,3,F,0,35,0,Other,MD
153992,4277,95k+,42,3,F,0,30,0,Other,MD
153997,4277,95k+,42,3,F,0,25,0,Other,MD
154002,4277,95k+,42,3,F,0,20,0,Other,MD
154007,4277,95k+,42,3,F,0,15,1,Other,MD
154008,4278,95k+,55,3,M,0,50,0,White,MD
154013,4278,95k+,55,3,M,0,45,0,White,MD
154018,4278,95k+,55,3,M,0,40,0,White,MD
154023,4278,95k+,55,3,M,0,35,0,White,MD
154028,4278,95k+,55,3,M,0,30,0,White,MD
154033,4278,95k+,55,3,M,0,25,0,White,MD
154038,4278,95k+,55,3,M,0,20,0,White,MD
154043,4278,95k+,55,3,M,0,15,1,White,MD
154044,4279,95k+,26,4,F,0,50,0,Black,MD
154049,4279,95k+,26,4,F,0,45,0,Black,MD
154054,4279,95k+,26,4,F,0,40,0,Black,MD
154059,4279,95k+,26,4,F,0,35,0,Black,MD
154064,4279,95k+,26,4,F,0,30,0,Black,MD
154069,4279,95k+,26,4,F,0,25,1,Black,MD
154074,4279,95k+,26,4,F,0,20,1,Black,MD
154079,4279,95k+,26,4,F,0,15,1,Black,MD
154080,4280,95k+,30,4,M,0,50,0,White,MD
154085,4280,95k+,30,4,M,0,45,0,White,MD
154090,4280,95k+,30,4,M,0,40,0,White,MD
154095,4280,95k+,30,4,M,0,35,0,White,MD
154100,4280,95k+,30,4,M,0,30,0,White,MD
154105,4280,95k+,30,4,M,0,25,0,White,MD
154110,4280,95k+,30,4,M,0,20,0,White,MD
154115,4280,95k+,30,4,M,0,15,1,White,MD
154116,4281,95k+,43,2,F,0,50,0,White,MD
154121,4281,95k+,43,2,F,0,45,0,White,MD
154126,4281,95k+,43,2,F,0,40,0,White,MD
154131,4281,95k+,43,2,F,0,35,0,White,MD
154136,4281,95k+,43,2,F,0,30,0,White,MD
154141,4281,95k+,43,2,F,0,25,1,White,MD
154146,4281,95k+,43,2,F,0,20,1,White,MD
154151,4281,95k+,43,2,F,0,15,1,White,MD
154152,4282,95k+,35,5,M,0,50,0,Black,MD
154157,4282,95k+,35,5,M,0,45,0,Black,MD
154162,4282,95k+,35,5,M,0,40,0,Black,MD
154167,4282,95k+,35,5,M,0,35,0,Black,MD
154172,4282,95k+,35,5,M,0,30,0,Black,MD
154177,4282,95k+,35,5,M,0,25,0,Black,MD
154182,4282,95k+,35,5,M,0,20,0,Black,MD
154187,4282,95k+,35,5,M,0,15,0,Black,MD
154188,4283,95k+,41,2,M,1,50,0,Black,MD
154193,4283,95k+,41,2,M,1,45,0,Black,MD
154198,4283,95k+,41,2,M,1,40,0,Black,MD
154203,4283,95k+,41,2,M,1,35,0,Black,MD
154208,4283,95k+,41,2,M,1,30,1,Black,MD
154213,4283,95k+,41,2,M,1,25,1,Black,MD
154218,4283,95k+,41,2,M,1,20,1,Black,MD
154223,4283,95k+,41,2,M,1,15,1,Black,MD
154224,4284,95k+,68,5,F,0,50,0,White,MD
154229,4284,95k+,68,5,F,0,45,0,White,MD
154234,4284,95k+,68,5,F,0,40,0,White,MD
154239,4284,95k+,68,5,F,0,35,0,White,MD
154244,4284,95k+,68,5,F,0,30,0,White,MD
154249,4284,95k+,68,5,F,0,25,0,White,MD
154254,4284,95k+,68,5,F,0,20,0,White,MD
154259,4284,95k+,68,5,F,0,15,0,White,MD
154260,4285,95k+,34,5,F,0,50,0,Hispanic,MD
154265,4285,95k+,34,5,F,0,45,0,Hispanic,MD
154270,4285,95k+,34,5,F,0,40,0,Hispanic,MD
154275,4285,95k+,34,5,F,0,35,0,Hispanic,MD
154280,4285,95k+,34,5,F,0,30,0,Hispanic,MD
154285,4285,95k+,34,5,F,0,25,0,Hispanic,MD
154290,4285,95k+,34,5,F,0,20,0,Hispanic,MD
154295,4285,95k+,34,5,F,0,15,0,Hispanic,MD
154296,4286,95k+,20,1,F,0,50,1,White,MD
154301,4286,95k+,20,1,F,0,45,1,White,MD
154306,4286,95k+,20,1,F,0,40,1,White,MD
154311,4286,95k+,20,1,F,0,35,1,White,MD
154316,4286,95k+,20,1,F,0,30,1,White,MD
154321,4286,95k+,20,1,F,0,25,1,White,MD
154326,4286,95k+,20,1,F,0,20,1,White,MD
154331,4286,95k+,20,1,F,0,15,1,White,MD
154332,4287,95k+,31,3,M,0,50,0,Hispanic,MD
154337,4287,95k+,31,3,M,0,45,0,Hispanic,MD
154342,4287,95k+,31,3,M,0,40,0,Hispanic,MD
154347,4287,95k+,31,3,M,0,35,1,Hispanic,MD
154352,4287,95k+,31,3,M,0,30,1,Hispanic,MD
154357,4287,95k+,31,3,M,0,25,1,Hispanic,MD
154362,4287,95k+,31,3,M,0,20,1,Hispanic,MD
154367,4287,95k+,31,3,M,0,15,1,Hispanic,MD
154368,4288,95k+,41,5,M,0,50,0,Unknown,MD
154373,4288,95k+,41,5,M,0,45,0,Unknown,MD
154378,4288,95k+,41,5,M,0,40,0,Unknown,MD
154383,4288,95k+,41,5,M,0,35,0,Unknown,MD
154388,4288,95k+,41,5,M,0,30,0,Unknown,MD
154393,4288,95k+,41,5,M,0,25,0,Unknown,MD
154398,4288,95k+,41,5,M,0,20,0,Unknown,MD
154403,4288,95k+,41,5,M,0,15,1,Unknown,MD
154404,4289,95k+,23,6,M,0,50,0,Hispanic,MD
154409,4289,95k+,23,6,M,0,45,0,Hispanic,MD
154414,4289,95k+,23,6,M,0,40,0,Hispanic,MD
154419,4289,95k+,23,6,M,0,35,0,Hispanic,MD
154424,4289,95k+,23,6,M,0,30,0,Hispanic,MD
154429,4289,95k+,23,6,M,0,25,0,Hispanic,MD
154434,4289,95k+,23,6,M,0,20,0,Hispanic,MD
154439,4289,95k+,23,6,M,0,15,0,Hispanic,MD
154440,4290,95k+,31,4,M,0,50,0,White,MD
154445,4290,95k+,31,4,M,0,45,0,White,MD
154450,4290,95k+,31,4,M,0,40,0,White,MD
154455,4290,95k+,31,4,M,0,35,0,White,MD
154460,4290,95k+,31,4,M,0,30,0,White,MD
154465,4290,95k+,31,4,M,0,25,0,White,MD
154470,4290,95k+,31,4,M,0,20,1,White,MD
154475,4290,95k+,31,4,M,0,15,1,White,MD
154476,4291,95k+,53,3,M,0,50,0,Hispanic,MD
154481,4291,95k+,53,3,M,0,45,0,Hispanic,MD
154486,4291,95k+,53,3,M,0,40,0,Hispanic,MD
154491,4291,95k+,53,3,M,0,35,0,Hispanic,MD
154496,4291,95k+,53,3,M,0,30,0,Hispanic,MD
154501,4291,95k+,53,3,M,0,25,0,Hispanic,MD
154506,4291,95k+,53,3,M,0,20,0,Hispanic,MD
154511,4291,95k+,53,3,M,0,15,1,Hispanic,MD
154512,4292,95k+,58,1,M,0,50,0,Hispanic,MD
154517,4292,95k+,58,1,M,0,45,0,Hispanic,MD
154522,4292,95k+,58,1,M,0,40,1,Hispanic,MD
154527,4292,95k+,58,1,M,0,35,1,Hispanic,MD
154532,4292,95k+,58,1,M,0,30,1,Hispanic,MD
154537,4292,95k+,58,1,M,0,25,1,Hispanic,MD
154542,4292,95k+,58,1,M,0,20,1,Hispanic,MD
154547,4292,95k+,58,1,M,0,15,1,Hispanic,MD
154548,4293,95k+,34,3,M,0,50,0,White,MD
154553,4293,95k+,34,3,M,0,45,0,White,MD
154558,4293,95k+,34,3,M,0,40,0,White,MD
154563,4293,95k+,34,3,M,0,35,0,White,MD
154568,4293,95k+,34,3,M,0,30,0,White,MD
154573,4293,95k+,34,3,M,0,25,0,White,MD
154578,4293,95k+,34,3,M,0,20,1,White,MD
154583,4293,95k+,34,3,M,0,15,1,White,MD
154584,4294,95k+,34,6,M,0,50,0,White,MD
154589,4294,95k+,34,6,M,0,45,0,White,MD
154594,4294,95k+,34,6,M,0,40,0,White,MD
154599,4294,95k+,34,6,M,0,35,0,White,MD
154604,4294,95k+,34,6,M,0,30,0,White,MD
154609,4294,95k+,34,6,M,0,25,0,White,MD
154614,4294,95k+,34,6,M,0,20,0,White,MD
154619,4294,95k+,34,6,M,0,15,0,White,MD
154620,4295,95k+,24,2,M,0,50,1,White,MD
154625,4295,95k+,24,2,M,0,45,1,White,MD
154630,4295,95k+,24,2,M,0,40,1,White,MD
154635,4295,95k+,24,2,M,0,35,1,White,MD
154640,4295,95k+,24,2,M,0,30,1,White,MD
154645,4295,95k+,24,2,M,0,25,1,White,MD
154650,4295,95k+,24,2,M,0,20,1,White,MD
154655,4295,95k+,24,2,M,0,15,1,White,MD
154656,4296,95k+,42,4,M,0,50,0,White,MD
154661,4296,95k+,42,4,M,0,45,0,White,MD
154666,4296,95k+,42,4,M,0,40,0,White,MD
154671,4296,95k+,42,4,M,0,35,0,White,MD
154676,4296,95k+,42,4,M,0,30,0,White,MD
154681,4296,95k+,42,4,M,0,25,0,White,MD
154686,4296,95k+,42,4,M,0,20,0,White,MD
154691,4296,95k+,42,4,M,0,15,1,White,MD
154692,4297,95k+,67,2,F,4,50,0,Native,MD
154697,4297,95k+,67,2,F,4,45,0,Native,MD
154702,4297,95k+,67,2,F,4,40,0,Native,MD
154707,4297,95k+,67,2,F,4,35,0,Native,MD
154712,4297,95k+,67,2,F,4,30,0,Native,MD
154717,4297,95k+,67,2,F,4,25,1,Native,MD
154722,4297,95k+,67,2,F,4,20,1,Native,MD
154727,4297,95k+,67,2,F,4,15,1,Native,MD
154728,4298,95k+,34,2,M,1,50,1,White,MD
154733,4298,95k+,34,2,M,1,45,1,White,MD
154738,4298,95k+,34,2,M,1,40,1,White,MD
154743,4298,95k+,34,2,M,1,35,1,White,MD
154748,4298,95k+,34,2,M,1,30,1,White,MD
154753,4298,95k+,34,2,M,1,25,1,White,MD
154758,4298,95k+,34,2,M,1,20,1,White,MD
154763,4298,95k+,34,2,M,1,15,1,White,MD
154764,4299,95k+,35,6,M,0,50,0,White,MD
154769,4299,95k+,35,6,M,0,45,0,White,MD
154774,4299,95k+,35,6,M,0,40,0,White,MD
154779,4299,95k+,35,6,M,0,35,0,White,MD
154784,4299,95k+,35,6,M,0,30,0,White,MD
154789,4299,95k+,35,6,M,0,25,0,White,MD
154794,4299,95k+,35,6,M,0,20,0,White,MD
154799,4299,95k+,35,6,M,0,15,0,White,MD
154800,4300,95k+,45,3,M,0,50,0,White,MD
154805,4300,95k+,45,3,M,0,45,0,White,MD
154810,4300,95k+,45,3,M,0,40,0,White,MD
154815,4300,95k+,45,3,M,0,35,0,White,MD
154820,4300,95k+,45,3,M,0,30,0,White,MD
154825,4300,95k+,45,3,M,0,25,0,White,MD
154830,4300,95k+,45,3,M,0,20,1,White,MD
154835,4300,95k+,45,3,M,0,15,1,White,MD
154836,4301,95k+,33,2,M,0,50,1,Black,MD
154841,4301,95k+,33,2,M,0,45,1,Black,MD
154846,4301,95k+,33,2,M,0,40,1,Black,MD
154851,4301,95k+,33,2,M,0,35,1,Black,MD
154856,4301,95k+,33,2,M,0,30,1,Black,MD
154861,4301,95k+,33,2,M,0,25,1,Black,MD
154866,4301,95k+,33,2,M,0,20,1,Black,MD
154871,4301,95k+,33,2,M,0,15,1,Black,MD
154872,4302,95k+,34,2,M,0,50,0,Hispanic,MD
154877,4302,95k+,34,2,M,0,45,1,Hispanic,MD
154882,4302,95k+,34,2,M,0,40,1,Hispanic,MD
154887,4302,95k+,34,2,M,0,35,1,Hispanic,MD
154892,4302,95k+,34,2,M,0,30,1,Hispanic,MD
154897,4302,95k+,34,2,M,0,25,1,Hispanic,MD
154902,4302,95k+,34,2,M,0,20,1,Hispanic,MD
154907,4302,95k+,34,2,M,0,15,1,Hispanic,MD
154908,4303,95k+,55,4,M,0,50,0,Black,MD
154913,4303,95k+,55,4,M,0,45,0,Black,MD
154918,4303,95k+,55,4,M,0,40,0,Black,MD
154923,4303,95k+,55,4,M,0,35,0,Black,MD
154928,4303,95k+,55,4,M,0,30,0,Black,MD
154933,4303,95k+,55,4,M,0,25,0,Black,MD
154938,4303,95k+,55,4,M,0,20,0,Black,MD
154943,4303,95k+,55,4,M,0,15,1,Black,MD
154944,4304,95k+,23,3,M,0,50,0,White,MD
154949,4304,95k+,23,3,M,0,45,0,White,MD
154954,4304,95k+,23,3,M,0,40,0,White,MD
154959,4304,95k+,23,3,M,0,35,1,White,MD
154964,4304,95k+,23,3,M,0,30,1,White,MD
154969,4304,95k+,23,3,M,0,25,1,White,MD
154974,4304,95k+,23,3,M,0,20,1,White,MD
154979,4304,95k+,23,3,M,0,15,1,White,MD
154980,4305,95k+,26,5,F,0,50,0,Black,MD
154985,4305,95k+,26,5,F,0,45,0,Black,MD
154990,4305,95k+,26,5,F,0,40,0,Black,MD
154995,4305,95k+,26,5,F,0,35,0,Black,MD
155000,4305,95k+,26,5,F,0,30,0,Black,MD
155005,4305,95k+,26,5,F,0,25,0,Black,MD
155010,4305,95k+,26,5,F,0,20,0,Black,MD
155015,4305,95k+,26,5,F,0,15,1,Black,MD
155016,4306,95k+,47,4,M,0,50,0,Black,MD
155021,4306,95k+,47,4,M,0,45,0,Black,MD
155026,4306,95k+,47,4,M,0,40,0,Black,MD
155031,4306,95k+,47,4,M,0,35,0,Black,MD
155036,4306,95k+,47,4,M,0,30,0,Black,MD
155041,4306,95k+,47,4,M,0,25,0,Black,MD
155046,4306,95k+,47,4,M,0,20,0,Black,MD
155051,4306,95k+,47,4,M,0,15,1,Black,MD
155052,4307,95k+,37,5,F,0,50,0,Other,MD
155057,4307,95k+,37,5,F,0,45,0,Other,MD
155062,4307,95k+,37,5,F,0,40,0,Other,MD
155067,4307,95k+,37,5,F,0,35,0,Other,MD
155072,4307,95k+,37,5,F,0,30,0,Other,MD
155077,4307,95k+,37,5,F,0,25,0,Other,MD
155082,4307,95k+,37,5,F,0,20,0,Other,MD
155087,4307,95k+,37,5,F,0,15,1,Other,MD
155088,4308,95k+,26,2,M,0,50,1,White,MD
155093,4308,95k+,26,2,M,0,45,1,White,MD
155098,4308,95k+,26,2,M,0,40,1,White,MD
155103,4308,95k+,26,2,M,0,35,1,White,MD
155108,4308,95k+,26,2,M,0,30,1,White,MD
155113,4308,95k+,26,2,M,0,25,1,White,MD
155118,4308,95k+,26,2,M,0,20,1,White,MD
155123,4308,95k+,26,2,M,0,15,1,White,MD
155124,4309,95k+,42,1,F,1,50,1,White,MD
155129,4309,95k+,42,1,F,1,45,1,White,MD
155134,4309,95k+,42,1,F,1,40,1,White,MD
155139,4309,95k+,42,1,F,1,35,1,White,MD
155144,4309,95k+,42,1,F,1,30,1,White,MD
155149,4309,95k+,42,1,F,1,25,1,White,MD
155154,4309,95k+,42,1,F,1,20,1,White,MD
155159,4309,95k+,42,1,F,1,15,1,White,MD
155160,4310,95k+,35,3,F,0,50,0,White,MD
155165,4310,95k+,35,3,F,0,45,0,White,MD
155170,4310,95k+,35,3,F,0,40,0,White,MD
155175,4310,95k+,35,3,F,0,35,0,White,MD
155180,4310,95k+,35,3,F,0,30,0,White,MD
155185,4310,95k+,35,3,F,0,25,1,White,MD
155190,4310,95k+,35,3,F,0,20,1,White,MD
155195,4310,95k+,35,3,F,0,15,1,White,MD
155196,4311,95k+,41,3,M,0,50,0,Black,MD
155201,4311,95k+,41,3,M,0,45,0,Black,MD
155206,4311,95k+,41,3,M,0,40,0,Black,MD
155211,4311,95k+,41,3,M,0,35,0,Black,MD
155216,4311,95k+,41,3,M,0,30,0,Black,MD
155221,4311,95k+,41,3,M,0,25,1,Black,MD
155226,4311,95k+,41,3,M,0,20,1,Black,MD
155231,4311,95k+,41,3,M,0,15,1,Black,MD
155232,4312,95k+,35,3,M,2,50,0,Black,MD
155237,4312,95k+,35,3,M,2,45,0,Black,MD
155242,4312,95k+,35,3,M,2,40,0,Black,MD
155247,4312,95k+,35,3,M,2,35,0,Black,MD
155252,4312,95k+,35,3,M,2,30,0,Black,MD
155257,4312,95k+,35,3,M,2,25,0,Black,MD
155262,4312,95k+,35,3,M,2,20,1,Black,MD
155267,4312,95k+,35,3,M,2,15,1,Black,MD
155268,4313,95k+,21,2,M,0,50,1,White,MD
155273,4313,95k+,21,2,M,0,45,1,White,MD
155278,4313,95k+,21,2,M,0,40,1,White,MD
155283,4313,95k+,21,2,M,0,35,1,White,MD
155288,4313,95k+,21,2,M,0,30,1,White,MD
155293,4313,95k+,21,2,M,0,25,1,White,MD
155298,4313,95k+,21,2,M,0,20,1,White,MD
155303,4313,95k+,21,2,M,0,15,1,White,MD
155304,4314,95k+,52,1,F,0,50,0,White,MD
155309,4314,95k+,52,1,F,0,45,1,White,MD
155314,4314,95k+,52,1,F,0,40,1,White,MD
155319,4314,95k+,52,1,F,0,35,1,White,MD
155324,4314,95k+,52,1,F,0,30,1,White,MD
155329,4314,95k+,52,1,F,0,25,1,White,MD
155334,4314,95k+,52,1,F,0,20,1,White,MD
155339,4314,95k+,52,1,F,0,15,1,White,MD
155340,4315,95k+,59,3,M,0,50,0,White,MD
155345,4315,95k+,59,3,M,0,45,0,White,MD
155350,4315,95k+,59,3,M,0,40,0,White,MD
155355,4315,95k+,59,3,M,0,35,0,White,MD
155360,4315,95k+,59,3,M,0,30,0,White,MD
155365,4315,95k+,59,3,M,0,25,0,White,MD
155370,4315,95k+,59,3,M,0,20,0,White,MD
155375,4315,95k+,59,3,M,0,15,1,White,MD
155376,4316,95k+,28,6,M,0,50,0,Black,MD
155381,4316,95k+,28,6,M,0,45,0,Black,MD
155386,4316,95k+,28,6,M,0,40,0,Black,MD
155391,4316,95k+,28,6,M,0,35,0,Black,MD
155396,4316,95k+,28,6,M,0,30,0,Black,MD
155401,4316,95k+,28,6,M,0,25,0,Black,MD
155406,4316,95k+,28,6,M,0,20,0,Black,MD
155411,4316,95k+,28,6,M,0,15,0,Black,MD
155412,4317,95k+,58,2,M,0,50,0,Unknown,MD
155417,4317,95k+,58,2,M,0,45,0,Unknown,MD
155422,4317,95k+,58,2,M,0,40,0,Unknown,MD
155427,4317,95k+,58,2,M,0,35,0,Unknown,MD
155432,4317,95k+,58,2,M,0,30,1,Unknown,MD
155437,4317,95k+,58,2,M,0,25,1,Unknown,MD
155442,4317,95k+,58,2,M,0,20,1,Unknown,MD
155447,4317,95k+,58,2,M,0,15,1,Unknown,MD
155448,4318,95k+,38,5,M,0,50,0,Other,MD
155453,4318,95k+,38,5,M,0,45,0,Other,MD
155458,4318,95k+,38,5,M,0,40,0,Other,MD
155463,4318,95k+,38,5,M,0,35,0,Other,MD
155468,4318,95k+,38,5,M,0,30,0,Other,MD
155473,4318,95k+,38,5,M,0,25,0,Other,MD
155478,4318,95k+,38,5,M,0,20,0,Other,MD
155483,4318,95k+,38,5,M,0,15,1,Other,MD
155484,4319,95k+,18,4,M,0,50,0,White,MD
155489,4319,95k+,18,4,M,0,45,0,White,MD
155494,4319,95k+,18,4,M,0,40,0,White,MD
155499,4319,95k+,18,4,M,0,35,0,White,MD
155504,4319,95k+,18,4,M,0,30,0,White,MD
155509,4319,95k+,18,4,M,0,25,0,White,MD
155514,4319,95k+,18,4,M,0,20,1,White,MD
155519,4319,95k+,18,4,M,0,15,1,White,MD
155520,4320,95k+,44,2,F,1,50,0,Black,MD
155525,4320,95k+,44,2,F,1,45,0,Black,MD
155530,4320,95k+,44,2,F,1,40,0,Black,MD
155535,4320,95k+,44,2,F,1,35,1,Black,MD
155540,4320,95k+,44,2,F,1,30,1,Black,MD
155545,4320,95k+,44,2,F,1,25,1,Black,MD
155550,4320,95k+,44,2,F,1,20,1,Black,MD
155555,4320,95k+,44,2,F,1,15,1,Black,MD
155556,4321,95k+,18,3,M,0,50,0,White,MD
155561,4321,95k+,18,3,M,0,45,0,White,MD
155566,4321,95k+,18,3,M,0,40,0,White,MD
155571,4321,95k+,18,3,M,0,35,0,White,MD
155576,4321,95k+,18,3,M,0,30,1,White,MD
155581,4321,95k+,18,3,M,0,25,1,White,MD
155586,4321,95k+,18,3,M,0,20,1,White,MD
155591,4321,95k+,18,3,M,0,15,1,White,MD
155592,4322,95k+,33,2,M,0,50,0,Black,MD
155597,4322,95k+,33,2,M,0,45,1,Black,MD
155602,4322,95k+,33,2,M,0,40,1,Black,MD
155607,4322,95k+,33,2,M,0,35,1,Black,MD
155612,4322,95k+,33,2,M,0,30,1,Black,MD
155617,4322,95k+,33,2,M,0,25,1,Black,MD
155622,4322,95k+,33,2,M,0,20,1,Black,MD
155627,4322,95k+,33,2,M,0,15,1,Black,MD
155628,4323,95k+,47,2,M,0,50,0,Black,MD
155633,4323,95k+,47,2,M,0,45,0,Black,MD
155638,4323,95k+,47,2,M,0,40,0,Black,MD
155643,4323,95k+,47,2,M,0,35,0,Black,MD
155648,4323,95k+,47,2,M,0,30,0,Black,MD
155653,4323,95k+,47,2,M,0,25,1,Black,MD
155658,4323,95k+,47,2,M,0,20,1,Black,MD
155663,4323,95k+,47,2,M,0,15,1,Black,MD
155664,4324,95k+,45,3,M,1,50,0,Black,MD
155669,4324,95k+,45,3,M,1,45,0,Black,MD
155674,4324,95k+,45,3,M,1,40,0,Black,MD
155679,4324,95k+,45,3,M,1,35,0,Black,MD
155684,4324,95k+,45,3,M,1,30,0,Black,MD
155689,4324,95k+,45,3,M,1,25,0,Black,MD
155694,4324,95k+,45,3,M,1,20,1,Black,MD
